Booking_ID,Airline_ID,Country,Airline_Tier,Service_Rating,Cabin_Class,Seat_Type,Flight_Duration_Hours,Booking_Channel,Meals_Included,Payment_Type,Passenger_Age,Lead_Time_Days,Departure_Date,Departure_Month,Is_Weekend,Is_Public_Holiday,Load_Factor_Flight,Competitor_Avg_Fare_RM,Distance_KM,Review_Score,Promo_Applied,Events_Index_Destination,Ticket_Price_RM,Total_Spend_RM,Extra_Spend_Unscaled,Delay_Status,Satisfaction_Rating
101831,AL14,singapore,full-service,2.0,Economy,Aisle,4.05,Airport Counter,No,Online,56.0,32,2024-03-10,3,1,0,0.99,1154.46,3820.1,8.53,1,52.8,1351.52,1496.44,201278,Cancelled,3
100506,AL04,Indonesia,full-service,4.0,Economy,Middle,9.92,Website,No,Online,18.0,32,2024-11-18,11,0,1,0.661,562.62,1615.3,5.71,0,65.0,749.24,846.92,163771,Delayed,2
103805,AL09, Singapore ,budget,4.0,Economy,Middle,5.13,Airport Counter,No,Online,32.0,10,2024-10-06,10,1,0,0.475,264.76,997.6,5.55,0,45.5,584.43,686.34,171801,Delayed,2
103038,AL11,Singapore,budget,3.0,First,Middle,3.05,travel agent,No,Online,43.0,1,2024-07-22,7,0,0,0.97,657.27,2195.9,6.95,0,25.5,1252.29,1428.41,130200,On-Time,3
103197,AL01, Thailand ,full-service,3.0,Business,Aisle,3.63,Mobile App,No, Cash ,35.0,3,2024-04-27,4,1,0,0.91,302.89,966.4,7.13,1,59.4,731.36,867.92,161294,Delayed,3
101223,AL15,Vietnam,budget,5.0,Economy,Middle,2.4,Travel Agent,Yes,Online,43.0,15,2025-05-29,5,0,0,0.763,319.21,865.9,10.0,0,55.3,619.57,813.44,206560,On-Time,4
100396,AL15,singapore,budget,3.0,Premium Economy,Window,1.37,Travel Agent,No,Card,62.0,22,2024-07-10,7,0,0,0.829,476.93,1437.0,5.3,0,45.4,10084.548768428496,918.37,223856,On-Time,3
101460,AL10,Vietnam,full-service,5.0,Economy,Window,4.58,Website,No,Cash,51.0,1,2024-01-27,1,1,0,0.912,443.41,1377.8,6.74,1,48.6,695.69,761.69,148206,On-Time,2
100515,AL08,Indonesia,full-service,4.0,First,Aisle,3.63,Website,No, Online ,20.0,10,2024-11-28,11,0,0,0.656,698.91,2264.2,7.98,0,36.3,1284.61,1375.99,195395,On-Time,4
104091,AL02,Australia,budget,3.0,Economy,Window,2.9,Mobile App,No, Online ,22.0,5,2025-06-09,6,0,0,0.622,208.08,833.5,6.86,0,73.1,491.59,721.89,166967,On-Time,3
103716,AL18,Indonesia,budget,5.0,First,Window,4.9,Airport Counter,No,Online,45.0,31,2024-08-07,8,0,0,0.788,502.6,1585.4,7.47,0,47.4,1013.75,1203.73,98059,On-Time,4
101695,AL17,Malaysia,full-service,4.0,Economy,Window,4.6,Website,Yes, Card ,34.0,6,2025-02-14,2,0,1,0.99,494.34,1527.7,10.0,0,39.7,760.72,843.72,67228,Cancelled,4
103556,AL18, THAILAND ,budget,3.0,Economy,Middle,5.74,website,No, Card ,36.0,23,2025-04-29,4,0,0,0.613,1488.5,4965.4,9.72,0,78.9,1884.01,1902.8,146407,Delayed,3
100891,AL06,Vietnam,premium,2.0,Premium Economy,Middle,8.08,mobile app,Yes,Card,,1,2025-05-20,5,0,0,0.666,512.83,1397.0,7.47,1,24.2,789.02,930.22,243309,On-Time,4
104118,AL05,Thailand,budget,4.0,Economy,Middle,3.61,Website,,Online,27.0,0,2024-01-21,1,1,0,0.713,219.73,286.0,6.42,0,43.7,361.93,563.28,72028,On-Time,3
101626,AL04,malaysia,full-service,3.0,Economy,Middle,5.06,Website,No,Online,50.0,39,2024-02-12,2,0,0,0.81,775.47,2453.1,7.88,0,69.9,1101.92,1160.22,116385,Delayed,2
101264,AL14,japan,full-service,5.0,Economy,Aisle,2.75,Mobile App, No ,Online,41.0,23,2024-10-09,10,0,0,0.814,451.18,958.6,7.06,0,14.4,553.9,589.88,128631,On-Time,4
101921,AL10, VIETNAM ,full-service,4.0,Economy,Aisle,2.65,Website, No ,Card,38.0,21,2024-12-28,12,1,0,0.646,,1396.6,7.04,0,67.2,695.62,771.83,170506,On-Time,5
103528,AL15,indonesia,budget,3.0,Business,Aisle,2.38,Mobile App,No,Card,49.0,89,2024-03-23,3,1,0,0.875,369.0,886.9,8.67,0,87.6,737.38,828.24,110059,Cancelled,2
102691,AL01,Indonesia,full-service,4.0,economy,Aisle,3.46,Travel Agent,, Card ,50.0,9,2024-07-06,7,1,0,0.835,412.17,1280.6,7.99,0,48.5,764.95,913.81,146064,On-Time,3
100877,AL18,Thailand,budget,3.0,Business,Window,2.78,Travel Agent,No,Card,48.0,10,2025-03-01,3,1,0,0.879,216.65,600.0,6.25,0,48.2,674.45,752.4,58576,On-Time,3
102575,AL17, Australia ,full-service,3.0,Economy,Window,2.43,Website,Yes,Card,43.0,37,2025-03-04,3,0,0,0.683,773.4,2780.1,6.89,0,31.8,1171.87,1306.92,170207,On-Time,3
103560,AL07,Vietnam,full-service,3.0,Economy,Window,2.49,Mobile App,No,Card,53.0,41,2024-03-02,3,1,0,0.683,199.71,615.6,7.6,0,69.2,466.63,830.71,176357,On-Time,4
102013,AL12,Indonesia,premium,3.0,Premium Economy,Window,3.17,Airport Counter, Yes ,Online,42.0,27,2024-04-19,4,0,0,0.633,338.28,758.1,7.98,0,41.3,624.46,758.44,181195,Delayed,3
101430,AL12,Malaysia,premium,2.0,Economy,Middle,1.85,Mobile App,No,Card,48.0,1,2025-06-27,6,0,0,0.728,341.06,1033.8,,0,51.7,710.05,766.08,151701,On-Time,4
100013,AL15,Vietnam,budget,3.0,Business,Window,1.77,Website,No,Card,19.0,19,2025-02-15,2,1,0,0.802,463.32,1355.1,7.03,0,59.0,890.5,965.05,90927,On-Time,5
100481,AL02,Japan,budget,4.0,Economy,Aisle,3.31,Website,Yes,Online,50.0,48,2024-01-10,1,0,0,0.731,662.84,2197.8,7.6,0,58.1,1018.21,1068.58,180696,Delayed,3
103855,AL17,Japan,full-service,3.0,Economy,Aisle,4.7,Walk-in,No,Card,33.0,8,2024-11-12,11,0,0,0.617,473.47,1236.4,7.11,1,24.9,604.92,654.21,123982,On-Time,3
103204,AL04,Australia,full-service,3.0,Economy,Aisle,1.28,Walk-in,No,Cash,,23,2025-05-06,5,0,0,0.99,310.34,833.7,6.68,1,63.0,543.35,618.74,109942,Delayed,2
101745,AL07, Singapore ,full-service,4.0,Premium Economy,Window,4.02,Travel Agent,Yes,Card,20.0,26,2025-03-18,3,0,0,,1094.81,3778.9,7.74,1,66.9,1372.2,1544.05,326115,Delayed,3
103411,AL11, VIETNAM ,budget,4.0,Business,Aisle,0.79,Mobile App,Yes,Card,33.0,18,2024-12-31,12,0,0,0.721,828.17,2331.3,7.15,0,18.5,1157.74,1318.86,173383,Delayed,2
102708,AL04,Malaysia,full-service,3.0,Premium Economy,Middle,2.6,Website,No,Online,35.0,24,2024-01-12,1,0,0,0.918,290.03,821.5,7.44,1,51.4,553.8,622.04,83623,On-Time,4
100376,AL06,Australia,premium,4.0,Economy,Window,2.85,Website, No ,Online,50.0,28,2024-12-20,12,0,0,0.77,287.22,791.2,7.65,0,55.9,594.95,673.75,132443,On-Time,3
100504,AL13,Singapore,full-service,3.0,Economy,Aisle,1.33,Airport Counter, Yes ,Cash,20.0,40,2024-11-01,11,0,1,0.723,577.23,1667.6,6.42,0,38.7,757.5,931.96,78887,Delayed,1
102399,AL11,singapore,budget,3.0,Economy,Middle,2.27,Mobile App,Yes,Online,25.0,16,2024-11-30,11,1,0,0.598,443.31,1211.6,8.24,0,31.5,642.51,678.37,57500,On-Time,4
103318,AL18,vietnam,budget,5.0,Economy,Aisle,13.56,Walk-in,No,Card,,30,2024-03-20,3,0,0,0.532,211.53,424.1,7.5,1,53.7,325.78,547.83,74029,Delayed,2
100857,AL18, VIETNAM ,budget,3.0,Economy,Middle,2.08,Website, No ,Card,49.0,25,2025-06-22,6,1,1,0.749,344.11,1319.2,7.06,1,81.9,587.9,668.06,54325,Delayed,1
100503,AL01,japan,full-service,4.0,Business,Window,7.31,travel agent,No,Online,27.0,1,2024-06-27,6,0,0,0.765,374.08,1250.2,6.97,0,62.8,893.59,995.94,205333,On-Time,3
101081,AL11,Japan,budget,4.0,premium economy,Aisle,8.43,Airport Counter,Yes,Online,34.0,8,2025-01-14,1,0,0,0.99,308.29,593.6,6.59,0,77.1,648.13,749.66,49189,Delayed,1
100046,AL03,australia,premium,,Business,Window,3.02,walk-in,Yes,Cash,140.0,14,2024-02-29,2,0,0,0.718,662.02,2310.6,5.86,0,54.7,1273.27,1343.29,211021,On-Time,2
102470,AL09,Philippines,budget,3.0,Economy,Aisle,1.7,Website,No, Online ,38.0,5,2024-04-15,4,0,0,0.756,402.44,1073.3,6.13,0,89.2,610.96,781.72,185834,Delayed,3
102169,AL15, MALAYSIA ,budget,2.0,Economy,Window,5.96,Airport Counter,Yes, Card ,42.0,1,2025-03-31,3,0,0,0.793,311.74,1074.4,,0,70.1,680.56,733.82,169581,Delayed,4
103862,AL06,Thailand,premium,,Business,Aisle,2.12,Airport Counter, No , Cash ,35.0,159,2024-07-10,7,0,0,0.563,246.03,443.7,7.76,0,49.9,483.42,573.59,138589,Delayed,2
100266,AL01,Malaysia,full-service,2.0,Economy,Middle,2.27,Website,Yes,Card,25.0,2,2025-04-20,4,1,0,0.848,,1717.6,6.37,0,35.8,875.88,1141.55,218615,On-Time,4
102577,AL11,Philippines,budget,4.0,Economy,Aisle,4.25,Airport Counter,No,Cash,48.0,7,2025-04-18,4,0,0,0.871,661.5,2752.3,,1,41.8,974.62,1079.7,272652,On-Time,4
104073,AL06,Malaysia,premium,4.0,Business,Middle,1.55,travel agent,Yes,Card,47.0,15,2025-01-02,1,0,0,0.815,444.33,1543.3,6.81,0,14.0,946.57,1021.39,194165,On-Time,3
100899,AL17,Malaysia,full-service,2.0,Premium Economy,Aisle,9.5,travel agent,No,Card,31.0,16,2024-04-19,4,0,0,0.73,469.02,1686.7,6.74,0,43.8,930.54,1024.41,65503,Delayed,3
101022,AL08,Singapore,full-service,,economy,Middle,4.65,Website,No, Online ,34.0,7,2025-05-04,5,1,1,0.796,337.78,649.0,8.67,0,89.2,510.58,551.14,55630,Delayed,4
100232,AL12,Malaysia,premium,4.0,Business,Aisle,1.42,Airport Counter, Yes ,Online,32.0,2,2024-09-27,9,0,0,0.862,544.19,1643.4,7.91,0,77.3,1062.26,1283.65,192223,Delayed,4
103718,AL01,australia,full-service,2.0,Business,Aisle,3.78,Travel Agent, No ,Card,32.0,33,2025-03-12,3,0,0,0.99,352.49,980.9,7.52,1,51.6,609.91,708.93,120733,Cancelled,3
103591,AL05, INDONESIA ,budget,4.0,Business,Aisle,7.0,Website,No,Cash,54.0,14,2025-05-30,5,0,0,0.515,719.48,2138.2,,0,56.4,1094.43,1168.14,155827,Delayed,2
104081,AL03,Japan,premium,4.0,Premium Economy,Middle,4.12,travel agent,No,Card,23.0,6,2024-08-12,8,0,0,0.655,433.13,1410.6,7.05,0,52.4,852.96,947.87,77214,On-Time,4
103524,AL02,vietnam,budget,2.0,Economy,Window,4.93,Website,No,Online,44.0,12,2024-01-01,1,0,1,0.99,178.17,506.6,6.34,1,73.5,455.94,574.06,146876,Delayed,3
103739,AL04,thailand,full-service,4.0,Economy,Aisle,4.85,mobile app,Yes,Cash,29.0,67,2024-02-13,2,0,1,0.734,759.75,2917.7,7.76,0,40.7,1200.18,1255.93,183128,Delayed,3
101189,AL18,Malaysia,budget,2.0,Business,Aisle,3.06,Airport Counter,Yes,Card,52.0,35,2025-06-24,6,0,0,0.989,433.85,1605.4,6.92,0,73.2,1014.65,1150.59,210332,Delayed,3
103675,AL18, MALAYSIA ,budget,4.0,economy,Window,2.36,Airport Counter,Yes,Card,40.0,65,2024-09-25,9,0,0,0.769,295.89,221.1,6.64,0,49.7,279.66,318.27,44395,Delayed,2
101598,AL08,Philippines,full-service,5.0,Business,Middle,6.16,Website,No,Card,41.0,7,2025-02-12,2,0,0,0.913,322.46,768.9,6.81,1,97.5,735.03,834.7,181710,Delayed,3
102667,AL16,Australia,budget,3.0,premium economy,Window,1.6,website, No ,Card,42.0,3,2025-05-02,5,0,0,0.757,260.05,857.9,5.17,0,51.7,623.26,666.91,97471,On-Time,3
100004,AL03,Singapore,premium,4.0,Business,Aisle,1.44,Mobile App,No,Card,25.0,14,2024-01-25,1,0,0,0.817,438.15,1464.5,7.03,1,33.7,838.42,899.94,68324,On-Time,3
103626,AL18, PHILIPPINES ,budget,5.0,Economy,Middle,4.22,Website,No,Card,22.0,11,2024-02-29,2,0,0,0.886,506.9,1034.3,6.19,0,63.5,612.5,711.81,50305,Delayed,1
102273,AL10, Vietnam ,full-service,3.0,Economy,Aisle,4.67,Airport Counter,Yes,Online,19.0,10,2024-08-11,8,1,1,0.834,193.52,494.8,6.04,1,48.1,343.14,598.45,138230,Delayed,1
100173,AL15,philippines,budget,4.0,Premium Economy,Window,3.02,Mobile App, Yes ,Online,44.0,15,2024-10-25,10,0,0,0.923,694.27,2045.3,6.96,0,57.1,1070.71,1124.46,281716,Delayed,3
101165,AL09,Malaysia,budget,4.0,Premium Economy,Aisle,0.89,Website,Yes,Card,29.0,67,2024-08-05,8,0,0,0.828,616.0,2056.9,7.51,0,32.5,960.89,1217.72,274454,On-Time,4
100204,AL03,Thailand,premium,4.0,Economy,Middle,5.83,Travel Agent,No, Card ,39.0,7,2024-02-15,2,0,0,0.762,287.06,1070.4,7.31,0,50.0,630.78,678.66,99360,On-Time,1
103889,AL11, Australia ,budget,,Economy,Middle,6.54,airport counter,Yes,Card,30.0,2,2024-03-23,3,1,0,0.736,916.96,2930.6,10.0,0,24.5,1184.84,1452.75,356211,Delayed,2
102764,AL15,indonesia,budget,5.0,Economy,Window,4.3,website,Yes,Online,35.0,5,2025-01-29,1,0,0,0.865,443.62,1309.7,7.63,0,43.3,693.25,776.53,96710,On-Time,3
102508,AL15, AUSTRALIA ,budget,3.0,Premium Economy,Aisle,2.75,Walk-in,No,Cash,42.0,3,2024-03-03,3,1,0,0.687,139.32,567.1,6.86,0,87.1,606.06,969.06,215899,Delayed,3
101177,AL16,Japan,budget,3.0,Premium Economy,Aisle,7.88,Airport Counter,No,Card,18.0,3,2024-09-04,9,0,0,0.936,975.53,2602.1,10.0,0,91.4,1248.97,1372.52,136286,Delayed,5
103579,AL09,Australia,budget,4.0,Premium Economy,Aisle,2.12,Travel Agent,Yes, Card ,22.0,5,2024-11-04,11,0,0,0.57,327.25,474.8,5.71,0,62.4,501.69,579.03,108586,On-Time,4
103315,AL17,Thailand,full-service,3.0,Economy,Middle,2.75,Mobile App,No,Card,43.0,110,2024-08-28,8,0,0,0.965,503.14,1718.2,6.92,0,51.0,902.08,1036.84,178394,On-Time,2
101162,AL15, PHILIPPINES ,budget,3.0,Economy,Aisle,8.18,website,Yes,Card,47.0,13,2025-06-27,6,0,0,0.906,329.57,1101.6,7.64,0,100.0,667.05,842.04,73121,Delayed,2
101600,AL03,japan,premium,5.0,Business,Middle,5.0,Airport Counter,No, Card ,42.0,19,2025-04-23,4,0,0,0.91,193.81,787.5,6.17,0,72.7,762.96,987.08,242835,On-Time,4
103564,AL09,Malaysia,budget,3.0,Premium Economy,Aisle,1.69,Mobile App,No,Online,33.0,19,2024-06-12,6,0,1,0.596,386.07,1259.4,9.67,1,24.9,640.68,788.32,160866,Delayed,4
101869,AL05, Thailand ,budget,2.0,Economy,Window,3.74,Travel Agent,No,Card,35.0,3,2024-04-21,4,1,0,0.842,181.57,863.0,9.23,0,51.0,583.23,703.37,114539,Delayed,3
102066,AL04,Australia,full-service,2.0,Economy,Middle,3.67,Mobile App,No,Online,27.0,16,2025-03-09,3,1,0,0.749,415.0,1404.9,5.44,0,69.1,750.67,828.68,118458,Delayed,3
103855,AL17,Japan,full-service,3.0,Economy,Aisle,4.7,Walk-in,No,Card,33.0,8,2024-11-12,11,0,0,0.617,473.47,1236.4,7.11,1,24.9,604.92,654.21,123982,On-Time,3
100621,AL12, INDONESIA ,premium,3.0,Economy,Window,6.44,Walk-in,No, Cash ,28.0,6,2024-06-26,6,0,0,0.99,269.15,975.7,7.88,0,69.5,674.27,774.71,182115,Delayed,4
102556,AL10, Philippines ,full-service,4.0,Economy,Aisle,1.37,Travel Agent,Yes,Online,28.0,68,2024-02-13,2,0,0,0.75,603.4,1529.1,4.23,0,82.3,746.67,818.63,164198,Delayed,1
102103,AL08,Malaysia,full-service,4.0,Business,Aisle,3.74,Travel Agent,No,Online,45.0,5,2025-06-25,6,0,0,0.749,355.41,1479.3,6.81,1,55.9,862.65,923.23,128787,Delayed,3
100364,AL18,malaysia,budget,5.0,Economy,Middle,1.56,Website, Yes ,Card,36.0,3,2024-06-15,6,1,1,0.826,296.45,1149.9,9.73,0,48.7,666.13,802.33,81401,Cancelled,4
102147,AL12, Thailand ,premium,3.0,Economy,Middle,3.06,Website,No,Online,23.0,11,2024-08-18,8,1,1,0.638,348.74,1520.8,8.88,1,10.0,666.65,758.57,158466,Delayed,3
102950,AL14,Singapore,full-service,3.0,Business,Window,1.85,Airport Counter,No, Card ,46.0,43,2024-10-04,10,0,0,0.648,310.81,790.5,5.97,0,45.5,680.23,807.34,92713,Delayed,4
101292,AL13,Philippines,full-service,3.0,Premium Economy,Aisle,1.68,Website,No, Online ,37.0,11,2024-10-13,10,1,1,0.639,437.44,1591.7,6.67,0,42.1,872.35,966.44,195460,On-Time,4
104022,AL04,malaysia,full-service,2.0,Premium Economy,Middle,4.02,Mobile App,No,Card,49.0,30,2024-10-01,10,0,0,0.564,403.34,1270.8,7.5,0,17.6,710.16,766.65,92068,Delayed,3
102190,AL16,Japan,budget,3.0,business,Window,10.45,Website,Yes,Card,27.0,24,2025-04-03,4,0,0,0.835,604.75,2086.1,8.29,0,70.6,1050.43,1206.03,192445,Delayed,3
102354,AL09, PHILIPPINES ,budget,3.0,First,Window,4.68,Mobile App,No,Card,35.0,1,2024-02-10,2,1,0,0.805,881.18,2738.9,7.98,1,67.4,1280.4,1407.19,129330,Delayed,4
101036,AL14, Malaysia ,full-service,4.0,Economy,Aisle,1.58,Website, No , Online ,48.0,3,2024-07-05,7,0,0,0.673,447.46,1321.3,6.51,0,47.0,706.55,821.55,86858,On-Time,4
101653,AL02,japan,budget,3.0,Economy,Middle,1.39,Airport Counter,No,Online,44.0,27,2025-03-20,3,0,0,0.778,556.75,1542.1,7.96,1,60.4,643.78,672.34,103620,Delayed,4
102264,AL05,Singapore,budget,3.0,economy,Window,1.45,Travel Agent,Yes,Online,,33,2024-08-20,8,0,0,0.81,551.62,1598.4,6.36,0,17.4,730.31,812.37,117841,Delayed,3
104179,AL18,Philippines,budget,3.0,Premium Economy,Aisle,6.32,Airport Counter,No,Card,23.0,10,2024-04-02,4,0,0,0.99,204.34,737.1,7.58,0,64.2,578.95,708.73,182401,Delayed,4
103311,AL03, Indonesia ,premium,3.0,Premium Economy,Window,2.02,Mobile App,Yes,Online,43.0,9,2025-05-22,5,0,0,0.62,384.92,1849.7,8.26,1,55.7,907.54,1076.31,144312,Delayed,4
100220,AL13,Indonesia,full-service,3.0,Economy,Aisle,4.75,Walk-in,No,Card,52.0,24,2025-03-26,3,0,0,0.584,304.61,895.1,7.39,1,42.2,465.61,536.0,102401,Delayed,4
103386,AL11,Australia,budget,4.0,economy,Aisle,3.4,airport counter,No,Card,55.0,36,2024-08-11,8,1,0,0.99,173.78,822.6,8.12,0,58.9,579.75,664.18,100556,Delayed,3
102911,AL09,Malaysia,budget,3.0,Economy,Middle,3.21,Airport Counter,Yes,Card,40.0,42,2024-08-12,8,0,0,0.662,276.3,639.4,7.54,0,56.1,459.98,605.32,121861,On-Time,5
103488,AL06,malaysia,premium,5.0,Premium Economy,Middle,2.68,Walk-in,Yes,Online,54.0,8,2025-01-23,1,0,0,0.854,805.63,1829.2,5.06,0,97.5,1044.76,1240.26,235701,On-Time,4
102996,AL11,malaysia,budget,3.0,Economy,Aisle,2.7,Airport Counter,Yes,Card,,64,2025-02-18,2,0,0,0.669,379.87,1352.5,7.55,0,34.4,725.69,928.27,127899,On-Time,3
103978,AL06,Malaysia,premium,2.0,Premium Economy,Middle,5.54,Website,No, Card ,56.0,22,2024-11-13,11,0,1,0.771,442.56,1361.9,6.75,0,64.2,788.43,933.96,70635,Delayed,4
100039,AL09,Singapore,budget,2.0,Business,Middle,2.16,Mobile App,Yes,Card,24.0,24,2024-08-22,8,0,0,0.948,842.2,2901.6,8.06,1,37.7,1340.59,1427.48,209220,On-Time,4
101192,AL03, JAPAN ,premium,2.0,Economy,Middle,6.16,Website,Yes, Online ,23.0,32,2025-01-05,1,1,0,0.478,277.89,970.3,9.23,0,81.3,594.39,718.46,186858,Delayed,2
102091,AL12,Malaysia,premium,2.0,Premium Economy,Aisle,3.59,Mobile App, Yes ,Online,37.0,26,2024-06-07,6,0,0,0.799,471.14,1564.9,7.37,0,40.0,902.43,1034.76,216900,Delayed,4
102565,AL04,Philippines,full-service,2.0,Economy,Middle,4.04,mobile app,No,Card,38.0,20,2024-08-21,8,0,0,0.733,693.76,1939.2,7.08,0,50.8,884.74,934.59,118345,On-Time,3
100563,AL12,Australia,premium,4.0,Premium Economy,Middle,8.47,Airport Counter,Yes,Card,42.0,41,2025-01-17,1,0,0,0.684,428.1,1260.8,4.93,0,67.1,790.21,834.41,178199,On-Time,3
102652,AL12, PHILIPPINES ,premium,2.0,Business,Middle,1.72,Travel Agent,No,Online,,36,2025-06-11,6,0,1,0.785,,1398.1,7.92,0,79.7,954.74,1103.32,271506,Delayed,3
104133,AL13,Malaysia,full-service,3.0,Business,Middle,4.56,Mobile App, No , Card ,53.0,11,2024-11-01,11,0,0,0.743,384.57,850.1,10.0,0,46.1,729.99,847.91,155230,On-Time,5
102887,AL10,Thailand,full-service,3.0,Business,Aisle,6.31,Website,Yes,Online,52.0,3,2024-02-20,2,0,0,0.789,428.53,1474.5,7.39,0,41.5,977.7,1111.29,199233,Delayed,4
100522,AL15,Philippines,budget,3.0,Premium Economy,Window,5.17,Mobile App,No,Card,39.0,19,2024-03-31,3,1,0,0.822,846.44,2384.3,7.23,0,48.3,1089.22,1180.72,299637,Delayed,3
103001,AL03, THAILAND ,premium,3.0,Economy,Window,2.21,Website, No ,Card,40.0,7,2024-02-10,2,1,0,0.99,274.67,667.6,8.52,0,65.6,539.05,689.82,141916,On-Time,5
102523,AL11,Malaysia,budget,,Economy,Middle,3.95,Travel Agent,Yes, Online ,25.0,22,2025-04-27,4,1,0,0.927,444.04,1423.9,10.0,0,37.9,705.73,746.68,106130,Delayed,3
102154,AL07,Vietnam,full-service,3.0,Economy,Window,4.83,Airport Counter,No,Online,46.0,135,2024-08-17,8,1,0,0.893,629.38,2213.8,6.39,0,33.8,926.71,977.0,195212,Delayed,2
102170,AL03,Japan,premium,2.0,Premium Economy,Window,1.55,Travel Agent,No, Online ,27.0,5,2024-07-20,7,1,0,0.448,524.04,1873.0,6.63,0,50.5,979.49,1249.05,314423,On-Time,4
104045,AL06,Indonesia,premium,3.0,Premium Economy,Window,7.58,Airport Counter,No,Cash,44.0,5,2024-05-23,5,0,0,0.824,605.95,1900.6,,1,62.4,955.37,1060.59,263152,Delayed,3
102792,AL12,Malaysia,premium,3.0,First,Middle,4.72,Travel Agent,Yes,Card,32.0,20,2025-01-25,1,1,0,0.758,156.68,374.9,6.92,0,46.9,631.21,706.71,57707,On-Time,4
102174,AL13,malaysia,full-service,2.0,Economy,Middle,0.82,Mobile App,No,Card,22.0,6,2024-08-31,8,1,0,0.908,198.88,618.5,5.42,0,30.5,531.58,627.26,126429,Delayed,3
103914,AL07,Malaysia,full-service,3.0,Economy,Aisle,8.48,Mobile App, Yes ,Card,40.0,24,2025-04-02,4,0,0,0.678,352.83,1215.4,6.43,0,29.8,599.44,645.65,135621,On-Time,3
100576,AL15,Australia,budget,5.0,Economy,Aisle,5.21,Travel Agent,No,Online,46.0,5,2024-10-26,10,1,0,0.732,185.45,450.6,,0,100.0,596.36,639.28,106785,Cancelled,3
101650,AL08,Philippines,full-service,5.0,Economy,Aisle,2.86,website,No,Card,18.0,4,2024-12-04,12,0,0,0.919,673.9,1931.9,8.78,0,65.7,968.09,1114.8,196403,On-Time,3
102544,AL07, THAILAND ,full-service,2.0,Business,Middle,5.28,Mobile App,No,Cash,40.0,4,2025-06-13,6,0,0,0.933,273.93,697.0,6.77,0,54.1,754.72,856.97,155139,On-Time,5
101960,AL10,Malaysia,full-service,3.0,Business,Aisle,3.62,Walk-in, Yes ,Online,33.0,24,2025-01-26,1,1,0,0.67,377.53,1128.6,7.2,1,38.2,675.2,797.33,87368,On-Time,4
104049,AL12,Thailand,premium,4.0,Economy,Aisle,4.12,Mobile App,Yes,Card,50.0,7,2025-03-24,3,0,0,0.668,539.37,2131.0,8.99,0,78.1,995.19,1134.91,187816,Delayed,4
103524,AL02,vietnam,budget,2.0,Economy,Window,4.93,Website,No,Online,44.0,12,2024-01-01,1,0,1,0.99,178.17,506.6,6.34,1,73.5,455.94,574.06,146876,Delayed,3
101635,AL11,Vietnam,budget,2.0,Economy,Middle,4.0,Mobile App,Yes,Online,47.0,75,2025-04-05,4,1,0,0.899,368.25,964.4,6.11,0,58.4,562.22,602.4,87414,On-Time,2
101274,AL10,Japan,full-service,4.0,Business,Window,4.28,Travel Agent,No,Cash,36.0,3,2024-06-16,6,1,1,0.804,530.67,1441.8,7.75,0,5.0,899.04,955.25,125946,On-Time,3
101816,AL09,thailand,budget,3.0,Economy,Middle,4.65,Airport Counter, No ,Online,60.0,0,2024-10-27,10,1,0,0.664,150.23,522.9,9.7,1,66.6,468.03,672.75,145895,Delayed,3
100755,AL09, SINGAPORE ,budget,3.0,Economy,Window,5.26,Travel Agent,Yes,Card,28.0,39,2025-06-23,6,0,0,0.83,698.66,2430.3,7.18,0,41.9,1007.98,1073.13,83570,Delayed,2
101327,AL04,Singapore,full-service,2.0,Economy,Middle,2.16,mobile app,No,Card,50.0,40,2024-03-25,3,0,0,0.644,356.69,917.5,,0,41.7,594.59,661.82,109409,Delayed,3
100639,AL14,philippines,full-service,4.0,Economy,Aisle,9.43,Airport Counter, No ,Card,37.0,49,2024-12-27,12,0,0,0.869,539.25,1640.4,5.73,0,82.8,823.23,938.12,200859,Delayed,2
103337,AL10,indonesia,full-service,2.0,Premium Economy,Middle,8.33,Airport Counter,No,Online,,94,2024-02-11,2,1,0,,445.87,1190.6,6.53,0,50.7,749.97,838.79,89535,On-Time,4
100043,AL13,singapore,full-service,4.0,Premium Economy,Aisle,6.69,Travel Agent, No , Card ,39.0,9,2024-11-26,11,0,0,0.776,1023.17,3052.5,6.59,0,73.2,1417.39,1467.13,256789,On-Time,4
100007,AL07,Thailand,full-service,3.0,Economy,Window,1.61,Website,No,Card,32.0,57,2025-03-20,3,0,0,0.688,264.4,585.6,7.87,1,91.2,399.0,567.33,36273,On-Time,5
103555,AL06, INDONESIA ,premium,3.0,Economy,Window,6.98,Website,No,Online,27.0,10,2024-03-30,3,1,1,0.696,789.99,2610.2,7.37,0,17.5,1059.76,1112.12,199227,Delayed,2
103876,AL04,Indonesia,full-service,1.0,Economy,Middle,1.9,Walk-in,Yes,Card,50.0,46,2025-04-26,4,1,0,0.741,40.0,359.5,6.45,0,36.0,398.27,507.98,118799,On-Time,4
100471,AL05,Thailand,budget,2.0,Business,Window,2.89,Mobile App,No,Online,62.0,4,2024-09-01,9,1,0,0.829,622.97,1984.1,6.78,1,59.7,1024.0,1172.34,113141,Cancelled,2
